Group,Chunk Index,Chunk Text,User Story,Coverage,Score,Similarity
Qwen/Qwen3-1.7B,9,"- Organize city tour packages, including transportation and tour guides if necessary","As a travel agent, I want to issue airline, land, and river tickets, make hotel reservations, and organize city tour packages so that I can fulfill client requests efficiently.",Fully covered,1,0.6922290325164795
Qwen/Qwen3-1.7B,2,"Offering a wide range of services, including the sale of airline, land, and river tickets, hotel reservations, and city tour organization, the agency is looking to implement a management system to optimize its operations and improve customer service","As a travel agent, I want to issue airline, land, and river tickets, make hotel reservations, and organize city tour packages so that I can fulfill client requests efficiently.",Fully covered,1,0.6349363327026367
Qwen/Qwen3-1.7B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a travel agent, I want to issue airline, land, and river tickets, make hotel reservations, and organize city tour packages so that I can fulfill client requests efficiently.",Not covered,0,0.6284539699554443
Qwen/Qwen3-1.7B,10,- Manage payments and travel-related documentation,"As a travel agent, I want to manage payments and maintain travel-related documentation so that I can ensure proper record-keeping and customer service.",Fully covered,1,0.8446172475814819
Qwen/Qwen3-1.7B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a travel agent, I want to manage payments and maintain travel-related documentation so that I can ensure proper record-keeping and customer service.",Fully covered,1,0.8322761654853821
Qwen/Qwen3-1.7B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to manage payments and maintain travel-related documentation so that I can ensure proper record-keeping and customer service.",Partially covered,1,0.5819386839866638
Qwen/Qwen3-1.7B,16,"Functional Requirements:

Client Registration:
- The system must allow travel agents to register new clients and keep their information updated, including personal data, travel preferences, and booking history","As a travel agent, I want to manage payments and maintain travel-related documentation so that I can ensure proper record-keeping and customer service.",Not covered,0,0.5484782457351685
Qwen/Qwen3-1.7B,5,"Actions:

Travel Agents:
- Register new clients and keep their information updated","As a travel agent, I want to manage payments and maintain travel-related documentation so that I can ensure proper record-keeping and customer service.",Not covered,0,0.5360511541366577
Qwen/Qwen3-1.7B,5,"Actions:

Travel Agents:
- Register new clients and keep their information updated","As a travel agent, I want to register new clients and keep their information updated so that I can assist them with their travel needs and provide personalized recommendations.",Fully covered,1,0.8222892880439758
Qwen/Qwen3-1.7B,16,"Functional Requirements:

Client Registration:
- The system must allow travel agents to register new clients and keep their information updated, including personal data, travel preferences, and booking history","As a travel agent, I want to register new clients and keep their information updated so that I can assist them with their travel needs and provide personalized recommendations.",Fully covered,1,0.7760691046714783
Qwen/Qwen3-1.7B,15,- Communicate with travel agents to ask questions or request modifications,"As a travel agent, I want to register new clients and keep their information updated so that I can assist them with their travel needs and provide personalized recommendations.",Not covered,0,0.6221690773963928
Qwen/Qwen3-1.7B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a travel agent, I want to register new clients and keep their information updated so that I can assist them with their travel needs and provide personalized recommendations.",Not covered,0,0.6219016909599304
Qwen/Qwen3-1.7B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to register new clients and keep their information updated so that I can assist them with their travel needs and provide personalized recommendations.",Partially covered,1,0.5977481603622437
Qwen/Qwen3-1.7B,6,- Search for and suggest travel options based on the client's preferences and budget,"As a travel agent, I want to search for and suggest travel options based on a client's preferences and budget so that I can offer them the best possible choices.",Fully covered,1,0.9257604479789734
Qwen/Qwen3-1.7B,17,"Travel Search and Suggestions:
- Travel agents must be able to search for and suggest travel options based on the client's preferences and budget, using criteria such as destinations, travel dates, and transportation types","As a travel agent, I want to search for and suggest travel options based on a client's preferences and budget so that I can offer them the best possible choices.",Fully covered,1,0.904400110244751
Qwen/Qwen3-1.7B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a travel agent, I want to search for and suggest travel options based on a client's preferences and budget so that I can offer them the best possible choices.",Not covered,0,0.736569881439209
Qwen/Qwen3-1.7B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a travel agent, I want to search for and suggest travel options based on a client's preferences and budget so that I can offer them the best possible choices.",Not covered,0,0.675469160079956
Qwen/Qwen3-1.7B,4,"Clients:
- Individuals looking for travel services, including tickets, accommodation, and tourist activities","As a travel agent, I want to search for and suggest travel options based on a client's preferences and budget so that I can offer them the best possible choices.",Not covered,0,0.5648362040519714
Qwen/Qwen3-4B,15,- Communicate with travel agents to ask questions or request modifications,"As a client, I want to communicate with travel agents to ask questions or request modifications so that I can get assistance with my travel plans.",Fully covered,1,0.8972079753875732
Qwen/Qwen3-4B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a client, I want to communicate with travel agents to ask questions or request modifications so that I can get assistance with my travel plans.",Fully covered,1,0.8038219809532166
Qwen/Qwen3-4B,5,"Actions:

Travel Agents:
- Register new clients and keep their information updated","As a client, I want to communicate with travel agents to ask questions or request modifications so that I can get assistance with my travel plans.",Not covered,0,0.6864259839057922
Qwen/Qwen3-4B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a client, I want to communicate with travel agents to ask questions or request modifications so that I can get assistance with my travel plans.",Not covered,0,0.644705057144165
Qwen/Qwen3-4B,16,"Functional Requirements:

Client Registration:
- The system must allow travel agents to register new clients and keep their information updated, including personal data, travel preferences, and booking history","As a client, I want to communicate with travel agents to ask questions or request modifications so that I can get assistance with my travel plans.",Not covered,0,0.6269470453262329
Qwen/Qwen3-4B,13,- Pay for contracted services,"As a client, I want to pay for contracted services so that I can complete my bookings.",Fully covered,1,0.7110233306884766
Qwen/Qwen3-4B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a client, I want to pay for contracted services so that I can complete my bookings.",Partially covered,1,0.575192391872406
Qwen/Qwen3-4B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a client, I want to pay for contracted services so that I can complete my bookings.",Not covered,0,0.4790220856666565
Qwen/Qwen3-4B,10,- Manage payments and travel-related documentation,"As a client, I want to pay for contracted services so that I can complete my bookings.",Partially covered,1,0.46190810203552246
Qwen/Qwen3-4B,21,"Itinerary and Voucher Viewing:
- Clients must be able to view their travel itineraries, including details about tickets, accommodations, and tours, as well as access and print travel vouchers for each booked service","As a client, I want to pay for contracted services so that I can complete my bookings.",Not covered,0,0.4548957943916321
Qwen/Qwen3-4B,12,- Request quotes and make reservations,"As a client, I want to request quotes and make reservations directly through the system so that I can plan my trip efficiently.",Fully covered,1,0.7924450635910034
Qwen/Qwen3-4B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a client, I want to request quotes and make reservations directly through the system so that I can plan my trip efficiently.",Partially covered,1,0.7633540630340576
Qwen/Qwen3-4B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a client, I want to request quotes and make reservations directly through the system so that I can plan my trip efficiently.",Not covered,0,0.5426383018493652
Qwen/Qwen3-4B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a client, I want to request quotes and make reservations directly through the system so that I can plan my trip efficiently.",Not covered,0,0.527268648147583
Qwen/Qwen3-4B,21,"Itinerary and Voucher Viewing:
- Clients must be able to view their travel itineraries, including details about tickets, accommodations, and tours, as well as access and print travel vouchers for each booked service","As a client, I want to request quotes and make reservations directly through the system so that I can plan my trip efficiently.",Not covered,0,0.49446406960487366
Qwen/Qwen3-4B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a client, I want to search for travel options, including tickets, hotels, and tourist activities so that I can find suitable travel arrangements.",Fully covered,1,0.8865155577659607
Qwen/Qwen3-4B,17,"Travel Search and Suggestions:
- Travel agents must be able to search for and suggest travel options based on the client's preferences and budget, using criteria such as destinations, travel dates, and transportation types","As a client, I want to search for travel options, including tickets, hotels, and tourist activities so that I can find suitable travel arrangements.",Not covered,0,0.7643736600875854
Qwen/Qwen3-4B,6,- Search for and suggest travel options based on the client's preferences and budget,"As a client, I want to search for travel options, including tickets, hotels, and tourist activities so that I can find suitable travel arrangements.",Not covered,0,0.7525556087493896
Qwen/Qwen3-4B,4,"Clients:
- Individuals looking for travel services, including tickets, accommodation, and tourist activities","As a client, I want to search for travel options, including tickets, hotels, and tourist activities so that I can find suitable travel arrangements.",Partially covered,1,0.7165936231613159
Qwen/Qwen3-4B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a client, I want to search for travel options, including tickets, hotels, and tourist activities so that I can find suitable travel arrangements.",Partially covered,1,0.7156264781951904
Qwen/Qwen3-4B,21,"Itinerary and Voucher Viewing:
- Clients must be able to view their travel itineraries, including details about tickets, accommodations, and tours, as well as access and print travel vouchers for each booked service","As a client, I want to view my travel itineraries and access travel vouchers so that I can review and print necessary documents.",Fully covered,1,0.8120473027229309
Qwen/Qwen3-4B,14,- View itineraries and travel vouchers,"As a client, I want to view my travel itineraries and access travel vouchers so that I can review and print necessary documents.",Fully covered,1,0.7677294611930847
Qwen/Qwen3-4B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a client, I want to view my travel itineraries and access travel vouchers so that I can review and print necessary documents.",Not covered,0,0.5629119277000427
Qwen/Qwen3-4B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a client, I want to view my travel itineraries and access travel vouchers so that I can review and print necessary documents.",Not covered,0,0.5493919849395752
Qwen/Qwen3-4B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a client, I want to view my travel itineraries and access travel vouchers so that I can review and print necessary documents.",Not covered,0,0.5456084609031677
Qwen/Qwen3-4B,7,"- Issue airline, land, and river tickets","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill client requests for travel services.",Fully covered,1,0.7470041513442993
Qwen/Qwen3-4B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill client requests for travel services.",Partially covered,1,0.7385992407798767
Qwen/Qwen3-4B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill client requests for travel services.",Partially covered,1,0.5796483159065247
Qwen/Qwen3-4B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill client requests for travel services.",Not covered,0,0.5691568851470947
Qwen/Qwen3-4B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill client requests for travel services.",Not covered,0,0.550213098526001
Qwen/Qwen3-4B,8,"- Make hotel reservations, including room selection and dates","As a travel agent, I want to make hotel reservations, including room selection and dates so that I can assist clients with accommodation.",Fully covered,1,0.8896909356117249
Qwen/Qwen3-4B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a travel agent, I want to make hotel reservations, including room selection and dates so that I can assist clients with accommodation.",Partially covered,1,0.7071481943130493
Qwen/Qwen3-4B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a travel agent, I want to make hotel reservations, including room selection and dates so that I can assist clients with accommodation.",Not covered,0,0.6340862512588501
Qwen/Qwen3-4B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to make hotel reservations, including room selection and dates so that I can assist clients with accommodation.",Partially covered,1,0.6000785827636719
Qwen/Qwen3-4B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a travel agent, I want to make hotel reservations, including room selection and dates so that I can assist clients with accommodation.",Not covered,0,0.5876494646072388
Qwen/Qwen3-4B,10,- Manage payments and travel-related documentation,"As a travel agent, I want to manage payments and travel-related documentation so that I can ensure all transactions and records are properly handled.",Fully covered,1,0.8607352375984192
Qwen/Qwen3-4B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a travel agent, I want to manage payments and travel-related documentation so that I can ensure all transactions and records are properly handled.",Fully covered,1,0.8388084173202515
Qwen/Qwen3-4B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to manage payments and travel-related documentation so that I can ensure all transactions and records are properly handled.",Partially covered,1,0.5473591089248657
Qwen/Qwen3-4B,5,"Actions:

Travel Agents:
- Register new clients and keep their information updated","As a travel agent, I want to manage payments and travel-related documentation so that I can ensure all transactions and records are properly handled.",Not covered,0,0.5099320411682129
Qwen/Qwen3-4B,16,"Functional Requirements:

Client Registration:
- The system must allow travel agents to register new clients and keep their information updated, including personal data, travel preferences, and booking history","As a travel agent, I want to manage payments and travel-related documentation so that I can ensure all transactions and records are properly handled.",Not covered,0,0.5025390386581421
Qwen/Qwen3-4B,9,"- Organize city tour packages, including transportation and tour guides if necessary","As a travel agent, I want to organize city tour packages, including transportation and tour guides if necessary so that I can provide comprehensive travel experiences.",Fully covered,1,0.8973339796066284
Qwen/Qwen3-4B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a travel agent, I want to organize city tour packages, including transportation and tour guides if necessary so that I can provide comprehensive travel experiences.",Partially covered,1,0.6453511714935303
Qwen/Qwen3-4B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to organize city tour packages, including transportation and tour guides if necessary so that I can provide comprehensive travel experiences.",Partially covered,1,0.5665014982223511
Qwen/Qwen3-4B,17,"Travel Search and Suggestions:
- Travel agents must be able to search for and suggest travel options based on the client's preferences and budget, using criteria such as destinations, travel dates, and transportation types","As a travel agent, I want to organize city tour packages, including transportation and tour guides if necessary so that I can provide comprehensive travel experiences.",Not covered,0,0.5598099231719971
Qwen/Qwen3-4B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a travel agent, I want to organize city tour packages, including transportation and tour guides if necessary so that I can provide comprehensive travel experiences.",Not covered,0,0.5555582642555237
Qwen/Qwen3-4B,5,"Actions:

Travel Agents:
- Register new clients and keep their information updated","As a travel agent, I want to register new clients and keep their information updated so that I can provide personalized services and track their travel history.",Fully covered,1,0.8142120838165283
Qwen/Qwen3-4B,16,"Functional Requirements:

Client Registration:
- The system must allow travel agents to register new clients and keep their information updated, including personal data, travel preferences, and booking history","As a travel agent, I want to register new clients and keep their information updated so that I can provide personalized services and track their travel history.",Fully covered,1,0.7800138592720032
Qwen/Qwen3-4B,15,- Communicate with travel agents to ask questions or request modifications,"As a travel agent, I want to register new clients and keep their information updated so that I can provide personalized services and track their travel history.",Not covered,0,0.5841787457466125
Qwen/Qwen3-4B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a travel agent, I want to register new clients and keep their information updated so that I can provide personalized services and track their travel history.",Not covered,0,0.5743586421012878
Qwen/Qwen3-4B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to register new clients and keep their information updated so that I can provide personalized services and track their travel history.",Partially covered,1,0.5607427358627319
Qwen/Qwen3-4B,17,"Travel Search and Suggestions:
- Travel agents must be able to search for and suggest travel options based on the client's preferences and budget, using criteria such as destinations, travel dates, and transportation types","As a travel agent, I want to search for and suggest travel options based on the client's preferences and budget so that I can offer tailored recommendations.",Fully covered,1,0.9166851043701172
Qwen/Qwen3-4B,6,- Search for and suggest travel options based on the client's preferences and budget,"As a travel agent, I want to search for and suggest travel options based on the client's preferences and budget so that I can offer tailored recommendations.",Fully covered,1,0.9089077711105347
Qwen/Qwen3-4B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a travel agent, I want to search for and suggest travel options based on the client's preferences and budget so that I can offer tailored recommendations.",Not covered,0,0.7347753643989563
Qwen/Qwen3-4B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a travel agent, I want to search for and suggest travel options based on the client's preferences and budget so that I can offer tailored recommendations.",Not covered,0,0.6751273274421692
Qwen/Qwen3-4B,4,"Clients:
- Individuals looking for travel services, including tickets, accommodation, and tourist activities","As a travel agent, I want to search for and suggest travel options based on the client's preferences and budget so that I can offer tailored recommendations.",Not covered,0,0.5672221183776855
Qwen/Qwen3-8B,21,"Itinerary and Voucher Viewing:
- Clients must be able to view their travel itineraries, including details about tickets, accommodations, and tours, as well as access and print travel vouchers for each booked service","As a client, I want to access and print travel vouchers for each booked service so that I can have physical copies for reference or travel purposes.",Partially covered,1,0.6771363615989685
Qwen/Qwen3-8B,14,- View itineraries and travel vouchers,"As a client, I want to access and print travel vouchers for each booked service so that I can have physical copies for reference or travel purposes.",Fully covered,1,0.5577190518379211
Qwen/Qwen3-8B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a client, I want to access and print travel vouchers for each booked service so that I can have physical copies for reference or travel purposes.",Not covered,0,0.5290568470954895
Qwen/Qwen3-8B,10,- Manage payments and travel-related documentation,"As a client, I want to access and print travel vouchers for each booked service so that I can have physical copies for reference or travel purposes.",Partially covered,1,0.47045204043388367
Qwen/Qwen3-8B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a client, I want to access and print travel vouchers for each booked service so that I can have physical copies for reference or travel purposes.",Not covered,0,0.46242135763168335
Qwen/Qwen3-8B,15,- Communicate with travel agents to ask questions or request modifications,"As a client, I want to communicate with travel agents to ask questions, request modifications, and receive assistance so that I can have a smooth and stress-free travel planning experience.",Fully covered,1,0.8620607256889343
Qwen/Qwen3-8B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a client, I want to communicate with travel agents to ask questions, request modifications, and receive assistance so that I can have a smooth and stress-free travel planning experience.",Fully covered,1,0.8177587985992432
Qwen/Qwen3-8B,5,"Actions:

Travel Agents:
- Register new clients and keep their information updated","As a client, I want to communicate with travel agents to ask questions, request modifications, and receive assistance so that I can have a smooth and stress-free travel planning experience.",Not covered,0,0.7007551789283752
Qwen/Qwen3-8B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a client, I want to communicate with travel agents to ask questions, request modifications, and receive assistance so that I can have a smooth and stress-free travel planning experience.",Not covered,0,0.6957437992095947
Qwen/Qwen3-8B,16,"Functional Requirements:

Client Registration:
- The system must allow travel agents to register new clients and keep their information updated, including personal data, travel preferences, and booking history","As a client, I want to communicate with travel agents to ask questions, request modifications, and receive assistance so that I can have a smooth and stress-free travel planning experience.",Not covered,0,0.6229604482650757
Qwen/Qwen3-8B,13,- Pay for contracted services,"As a client, I want to pay for contracted services so that I can complete my bookings securely and efficiently.",Fully covered,1,0.6965556740760803
Qwen/Qwen3-8B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a client, I want to pay for contracted services so that I can complete my bookings securely and efficiently.",Partially covered,1,0.5754457712173462
Qwen/Qwen3-8B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a client, I want to pay for contracted services so that I can complete my bookings securely and efficiently.",Not covered,0,0.46542471647262573
Qwen/Qwen3-8B,10,- Manage payments and travel-related documentation,"As a client, I want to pay for contracted services so that I can complete my bookings securely and efficiently.",Partially covered,1,0.463392436504364
Qwen/Qwen3-8B,4,"Clients:
- Individuals looking for travel services, including tickets, accommodation, and tourist activities","As a client, I want to pay for contracted services so that I can complete my bookings securely and efficiently.",Not covered,0,0.4273098111152649
Qwen/Qwen3-8B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a client, I want to request quotes and make reservations directly through the system so that I can plan my travel without needing to visit the agency in person.",Partially covered,1,0.7595030069351196
Qwen/Qwen3-8B,12,- Request quotes and make reservations,"As a client, I want to request quotes and make reservations directly through the system so that I can plan my travel without needing to visit the agency in person.",Fully covered,1,0.7526456117630005
Qwen/Qwen3-8B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a client, I want to request quotes and make reservations directly through the system so that I can plan my travel without needing to visit the agency in person.",Not covered,0,0.5905271768569946
Qwen/Qwen3-8B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a client, I want to request quotes and make reservations directly through the system so that I can plan my travel without needing to visit the agency in person.",Partially covered,1,0.5879787802696228
Qwen/Qwen3-8B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a client, I want to request quotes and make reservations directly through the system so that I can plan my travel without needing to visit the agency in person.",Not covered,0,0.542689859867096
Qwen/Qwen3-8B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a client, I want to search for travel options, including tickets, hotels, and tourist activities, so that I can find the best travel solutions for my needs.",Fully covered,1,0.8765984177589417
Qwen/Qwen3-8B,17,"Travel Search and Suggestions:
- Travel agents must be able to search for and suggest travel options based on the client's preferences and budget, using criteria such as destinations, travel dates, and transportation types","As a client, I want to search for travel options, including tickets, hotels, and tourist activities, so that I can find the best travel solutions for my needs.",Not covered,0,0.7769356966018677
Qwen/Qwen3-8B,6,- Search for and suggest travel options based on the client's preferences and budget,"As a client, I want to search for travel options, including tickets, hotels, and tourist activities, so that I can find the best travel solutions for my needs.",Not covered,0,0.7687742710113525
Qwen/Qwen3-8B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a client, I want to search for travel options, including tickets, hotels, and tourist activities, so that I can find the best travel solutions for my needs.",Partially covered,1,0.7147256135940552
Qwen/Qwen3-8B,4,"Clients:
- Individuals looking for travel services, including tickets, accommodation, and tourist activities","As a client, I want to search for travel options, including tickets, hotels, and tourist activities, so that I can find the best travel solutions for my needs.",Fully covered,1,0.7035488486289978
Qwen/Qwen3-8B,21,"Itinerary and Voucher Viewing:
- Clients must be able to view their travel itineraries, including details about tickets, accommodations, and tours, as well as access and print travel vouchers for each booked service","As a client, I want to view my travel itineraries, including details about tickets, accommodations, and tours, so that I can stay informed about my travel plans.",Partially covered,1,0.721957802772522
Qwen/Qwen3-8B,14,- View itineraries and travel vouchers,"As a client, I want to view my travel itineraries, including details about tickets, accommodations, and tours, so that I can stay informed about my travel plans.",Fully covered,1,0.6660953760147095
Qwen/Qwen3-8B,11,"Clients:
- Search for travel options, including tickets, hotels, and tourist activities","As a client, I want to view my travel itineraries, including details about tickets, accommodations, and tours, so that I can stay informed about my travel plans.",Not covered,0,0.6303627490997314
Qwen/Qwen3-8B,20,"Client Travel Search and Booking:
- Clients must be able to search for travel options, request quotes, and make reservations directly through the system, using a user-friendly and intuitive interface","As a client, I want to view my travel itineraries, including details about tickets, accommodations, and tours, so that I can stay informed about my travel plans.",Not covered,0,0.5853157043457031
Qwen/Qwen3-8B,6,- Search for and suggest travel options based on the client's preferences and budget,"As a client, I want to view my travel itineraries, including details about tickets, accommodations, and tours, so that I can stay informed about my travel plans.",Not covered,0,0.5621191263198853
Qwen/Qwen3-8B,7,"- Issue airline, land, and river tickets","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill the client's travel requests.",Fully covered,1,0.7620940208435059
Qwen/Qwen3-8B,18,"Service Booking:
- Travel agents must be able to issue airline, land, and river tickets, make hotel reservations (including room selection and dates), and organize city tour packages as requested by clients","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill the client's travel requests.",Partially covered,1,0.7207525968551636
Qwen/Qwen3-8B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill the client's travel requests.",Partially covered,1,0.5600638389587402
Qwen/Qwen3-8B,22,"Client-Agent Communication:
- The system must facilitate communication between clients and travel agents, allowing clients to ask questions, request modifications to their reservations, and receive assistance throughout the planning and travel process","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill the client's travel requests.",Not covered,0,0.5479385852813721
Qwen/Qwen3-8B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a travel agent, I want to issue airline, land, and river tickets so that I can fulfill the client's travel requests.",Not covered,0,0.5361260771751404
Qwen/Qwen3-8B,19,"Payment and Documentation Management:
- The system must enable travel agents to manage payments for services contracted by clients and maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries","As a travel agent, I want to maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries, so that I can provide proper records for clients and regulatory compliance.",Partially covered,1,0.7493583559989929
Qwen/Qwen3-8B,10,- Manage payments and travel-related documentation,"As a travel agent, I want to maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries, so that I can provide proper records for clients and regulatory compliance.",Partially covered,1,0.5994664430618286
Qwen/Qwen3-8B,16,"Functional Requirements:

Client Registration:
- The system must allow travel agents to register new clients and keep their information updated, including personal data, travel preferences, and booking history","As a travel agent, I want to maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries, so that I can provide proper records for clients and regulatory compliance.",Not covered,0,0.577042818069458
Qwen/Qwen3-8B,3,"Users:
Travel Agents:
- Responsible for assisting customers, making reservations, issuing tickets and hotel vouchers, and organizing tours","As a travel agent, I want to maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries, so that I can provide proper records for clients and regulatory compliance.",Partially covered,1,0.5496964454650879
Qwen/Qwen3-8B,21,"Itinerary and Voucher Viewing:
- Clients must be able to view their travel itineraries, including details about tickets, accommodations, and tours, as well as access and print travel vouchers for each booked service","As a travel agent, I want to maintain the necessary documentation for each booking, such as receipts, vouchers, and itineraries, so that I can provide proper records for clients and regulatory compliance.",Not covered,0,0.5477726459503174
Qwen/Qwen3-8B,8,"- Make hotel reservations, including room selection and dates","As a travel agent, I want to make hotel reservations, including room selection and dates, so that I can provide suitable accommodation options.",Fully covered,1,0.8981782793998718
